injection,structure_id,experiment_id,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
1097,364,181057754,3,630439713,False,0.856758415699005,7410,5620,6790,0.021114005115945,0.175254224419232,188.960831572881,1078.20985313804,0.0321719183625,74095063040,149855392,28316799488,26262790.5,0.1835728552
1097,118,181057754,3,630439516,False,1,6360,6880,5650,0.0558984491433167,0.426241845699784,1631.36243142884,3827.31645868919,0.0851738139,300101808128,163122520,266111950848,69529644,0.199825087
1097,515,181057754,1,630438875,False,0.716153740882874,5470,6250,5470,0.0166580530643739,0.113294005393982,63.7329940795898,562.545166015625,0.02538227685,53830340608,182888992,11656062976,20720226,0.2240390152
1097,515,181057754,3,630439813,False,1,5580,6150,6240,0.136228781160173,0.474193141186854,1055.66054633448,2226.22483254877,0.20757507645,440652267520,357341824,377231665152,169449042,0.4377437344
1097,576073704,181057754,1,630436969,False,0.674669981002808,6030,6060,4770,0.0155469682201953,0.200573936104774,195.953216552734,976.962585449219,0.0236892901,50665844736,96414304,18892693504,19338196,0.1181075224
1097,157,181057754,3,630440338,False,1,6140,6890,5670,0.212486044499746,0.41108385037897,1259.4209805243,3063.65959004049,0.323770106110937,938488702129.517,642939700,809731747392,264302127.4375,0.7876011325
1097,133,181057754,3,630439532,False,1,5710,6860,5720,0.0278133925742411,0.260347933373067,367.921546982613,1413.19173237069,0.0423799364625,83524837376,132883200,48890592512,34595866.5,0.16278192
1097,1004,181057754,2,630437968,False,1,7400,6620,6420,0.052377100551814,0.742361724376678,2019.48962402344,2720.35815429688,0.0798082502,193159921664,87759904,177230217216,65149592,0.1075058824
1097,331,181057754,1,630439055,False,1,7910,6420,5120,0.0581228309037338,0.158158309931683,204.00922065713,1289.90516366324,0.0885631579875,191446658304,457114492,93255571264,72296455.5,0.5599652527
1097,946,181057754,2,630437891,False,1,7430,6200,6190,0.216693102919995,0.847058415412903,2542.66821289062,3001.7626953125,0.3301805024,839435616256,318201312,809080389632,269535104,0.3897966072
1097,614,175263771,2,630176285,False,0.724363148212433,7010,7000,6610,0.159449973134519,0.154193103313446,120.499038696289,781.481323242188,0.0444728116,76789653504,235447200,28371161088,36304336,0.28842282
1097,523,175263771,3,630179284,False,1,5430,5870,6470,0.257708552686582,0.144594672618913,206.101481108956,1425.37396002236,0.0718784938375,194172928000,405798640,83635700736,58676321.5,0.497103334
1097,576073704,175263771,2,630178015,False,0.737261891365051,6560,5910,6700,0.0782039364454242,0.184680566191673,187.254913330078,1013.939453125,0.0218121638,49918177280,96414304,18054051840,17805848,0.1181075224
1097,194,175263771,2,630175989,False,0.98703944683075,5820,6450,6840,0.563428904018056,0.138185501098633,103.784019470215,751.048522949219,0.157148145,295224573312,928347776,96347660288,128284200,1.1372260256
1097,515,175263771,2,630176215,False,0.92118901014328,5280,6650,6130,0.0813756544737897,0.109530836343765,98.358283996582,897.996276855469,0.0226968,64607438848,169157840,16638074880,18528000,0.207218354
1097,830,175263771,2,630176436,False,0.728596806526184,7030,6040,6270,0.0924065706686324,0.124326847493649,78.3730850219727,630.37939453125,0.0257734757,53006422016,169227904,13262912512,21039572,0.2073041824
1097,88,175263771,2,630175914,False,0.998560547828674,5670,6630,6350,0.196778964014939,0.152846857905388,158.208740234375,1035.08020019531,0.0548843855,132212842496,293127264,46375297024,44803580,0.3590808984
1097,226,175263771,2,630176016,False,1,5470,6200,6790,0.249126172750539,0.282096594572067,400.470306396484,1419.62121582031,0.0694847489,148409614336,201073840,80524099584,56722244,0.246315454
1097,467,175263771,2,630176190,False,0.998560547828674,5670,6630,6350,0.853142584124568,0.114878332939231,87.1781740448343,758.873947891898,0.237953313292187,522426918144,1690898516,147409445120,194247602.6875,2.0713506821
1097,525,175263771,2,630176220,False,0.685179889202118,8040,5570,5700,0.0778010461423052,0.154539868235588,111.425361633301,721.013732910156,0.0216997921,39774838784,114624896,12772120576,17714116,0.1404154976
1097,141,175263771,2,630175953,False,1,5410,6950,6600,0.613751717817274,0.175564421709037,221.301643203159,1260.5153199543,0.17118387654187,380817407572,795958194,176146856253.219,139741940.03418,0.97504878765
1097,1097,175263771,2,630176651,False,1,5410,6950,6600,3.45475211169703,0.118993081152439,107.603134155273,904.280578613281,0.963578336,2127222691284,6610422784,711302184960,786594560,8.0977679104
1097,946,175263771,3,630180407,False,0.756477952003479,7340,6020,6310,0.294182231767796,0.105249132348015,68.7032275718587,652.767638451268,0.0820515094,176545406976,636402624,43722914304,66980824,0.7795932144
1097,523,175263771,2,630176219,False,1,5430,5870,6470,0.221070492850836,0.323049515485764,510.110717773438,1579.04797363281,0.0616596302,139994267648,155810144,79480422400,50334392,0.1908674264
1097,290,175263771,2,630176715,False,1,5470,6200,6790,1.18227467309919,0.107377240447714,95.789755821584,892.086213262555,0.329752823174414,737236472832,2506918384,240137099868,269185978.101562,3.0709750204
1097,272,175263771,3,630178950,False,0.689519643783569,5010,6810,6140,0.0719564246644668,0.100471126344244,73.8790266493975,735.325952217016,0.0200696460125,44328919040,163065600,12047127808,16383384.5,0.19975536
1097,946,175263771,2,630176527,False,0.756477952003479,7340,6020,6310,0.215244649525561,0.154015511274338,113.055068969727,734.049926757812,0.0600347216,116821172224,318201312,35974270976,49007936,0.3897966072
1097,525,175263771,3,630179285,False,0.685179889202118,8040,5570,5700,0.115301866671364,0.11451475166442,72.793709038567,635.671020375482,0.032159291675,59526922240,229249792,16687942656,26252483,0.2808309952
1097,226,175263771,3,630178852,False,1,5470,6200,6790,0.266279739517302,0.13381769234586,180.850848199844,1351.47187961084,0.0742691168625,182745079808,453063040,81936835072,60627850.5,0.555002224
1097,1097,175106769,2,629948209,False,1,6310,6270,6500,4.30664848391882,0.362961947917938,1163.73193359375,3206.208984375,2.8066127488,9147522277939.72,6312266240,7345785536512,2291112448,7.732526144
1097,946,175106769,2,629947861,False,0.999927222728729,7160,5850,5950,0.212298725529859,0.35493791103363,725.233093261719,2043.26745605469,0.1383535972,370549293056,318201312,230770130944,112941712,0.3897966072
1097,693,175106769,1,629949057,False,0.781266450881958,6370,6630,5320,0.0829549263080041,0.178486466407776,206.73210144043,1158.25085449219,0.0540611463,129827184640,247254304,51115401216,44131548,0.3028865224
1097,515,175106769,2,629946834,False,1,5760,6260,6080,0.108624201308484,0.315970122814178,619.541015625,1960.75817871094,0.0707896336,190910513152,182888992,113307230208,57787456,0.2240390152
1097,1004,175106769,2,629948011,False,1,7350,6740,6190,0.0453457827916334,0.274882912635803,494.798645019531,1800.0341796875,0.02955153005,88925339648,87759904,43423481856,24123698,0.1075058824
1097,946,175106769,1,629948881,False,0.676539897918701,7450,5860,5160,0.0781098217697751,0.130590215325356,103.771530151367,794.634765625,0.0509036255,111912247296,318201312,33020237824,41553980,0.3897966072
1097,173,175106769,3,629949810,False,1,6170,7000,4930,0.148973611024023,0.719741319597569,3607.6543081506,5012.43184171746,0.0970850622,421454602240,110113328,397250822144,79253112,0.1348888268
1097,467,175106769,1,629949201,False,0.887416183948517,5930,6560,5140,0.426687672818317,0.131114990381048,143.166015397832,1091.91187812897,0.278069377326562,703962398080,1731269700,247858984528,226995410.0625,2.1208053825
1097,272,175106769,3,629950006,False,0.74471127986908,5080,6840,6090,0.0333881819429154,0.108927465388163,79.2814443267004,727.837043156941,0.0217588450625,46228577280,163065600,12928076288,17762322.5,0.19975536
1097,467,175106769,2,629946751,False,1,7350,6740,6190,1.16216779189587,0.415543690441758,1582.64761394198,3808.61904619342,0.757376635952344,2787327117312,1487849908,2354742106800,618266641.59375,1.8226161373
1097,946,175106769,3,629951459,False,0.999927222728729,7160,5850,5950,0.290408547299635,0.242764071318474,414.502327331699,1707.4286367027,0.1892572227,482461540352,636402624,263790368768,154495692,0.7795932144
1097,194,175106769,2,629946034,False,1,6530,6570,6920,0.402331047101397,0.230388835072517,381.845733642578,1657.39685058594,0.2621963344,6.42048e+11,929028608,354745614336,214037824,1.1380600448
