"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1448182_a_at",1.06891315789474,9.85989743589744,1.61442033536112,0.114374402888007,0.467737150297732,-5.10447365355113
"1424085_at",-0.421197368421053,8.78894871794872,-1.6142806809816,0.114404765719103,0.467737150297732,-5.10468375605002
"1432963_at",-0.111552631578947,6.10684615384615,-1.61424943264564,0.114411560449489,0.467737150297732,-5.10473076531828
"1418284_at",0.23525,6.83664102564103,1.61423155397755,0.114415448188129,0.467737150297732,-5.10475766121266
"1444469_at",-0.0926,7.07451282051282,-1.61422938811353,0.114415919165287,0.467737150297732,-5.10476091942709
"1454849_x_at",-0.507992105263158,8.07133333333333,-1.61393562152089,0.114479814750059,0.46789161743389,-5.10520281142517
"1437698_at",-0.0958684210526314,6.11220512820513,-1.61391201672348,0.114484950167136,0.46789161743389,-5.10523831538092
"1454064_a_at",-0.359713157894737,7.89779487179487,-1.61358943896048,0.114555148464441,0.468038946696896,-5.10572345890442
"1445417_at",-0.0945315789473689,6.09815384615385,-1.61357901564197,0.114557417338607,0.468038946696896,-5.10573913372976
"1451417_at",0.0935000000000007,7.07894871794872,1.61353093955915,0.114567882675046,0.468038946696896,-5.10581143050143
"1428386_at",-0.395047368421052,9.62235897435897,-1.61342235173424,0.114591523251375,0.468071676194138,-5.10597471785928
"1454949_at",0.152592105263158,7.53941025641026,1.61328522078219,0.114621383624875,0.468129799288337,-5.10618091282303
"1417783_at",0.242505263157895,8.50525641025641,1.61316553418273,0.114647450671309,0.468172416165125,-5.10636086533697
"1455418_at",0.143889473684211,8.511,1.61299456126408,0.114684695979734,0.468260662562652,-5.10661790820822
"1448781_at",-0.109649999999999,6.50976923076923,-1.61281861706326,0.114723034567075,0.468317243566709,-5.10688240013968
"1447471_at",0.140465789473684,9.15971794871795,1.61274873102028,0.114738265777918,0.468317243566709,-5.10698745085906
"1459126_at",0.495173684210526,8.04846153846154,1.61266855499858,0.114755741657412,0.468317243566709,-5.10710796428842
"1454173_at",-0.0998973684210529,7.66871794871795,-1.61263261143199,0.11476357694297,0.468317243566709,-5.10716198974701
"1416731_at",0.268942105263158,10.5430769230769,1.6125226928117,0.114787540653765,0.468317243566709,-5.10732719787717
"1444334_at",-0.174639473684211,6.61023076923077,-1.6124039201913,0.114813439247395,0.468317243566709,-5.10750570255494
"1448692_at",0.226865789473684,7.73602564102564,1.61230111933715,0.114835859020112,0.468317243566709,-5.10766019382259
"1446624_at",0.124794736842106,6.20910256410256,1.6122931647597,0.114837593977868,0.468317243566709,-5.10767214776906
"1449795_at",-0.150192105263158,7.12382051282051,-1.61228539789432,0.114839288014755,0.468317243566709,-5.10768381957668
"1429369_at",-0.0717421052631578,7.56905128205128,-1.61210091925699,0.114879530789925,0.468410223653001,-5.10796103399855
"1451538_at",0.411505263157895,8.54092307692308,1.61203749591723,0.114893368825501,0.468410223653001,-5.10805633329499
"1435763_at",0.233078947368421,6.95894871794872,1.61188294076223,0.114927096177379,0.468443076946206,-5.10828855266736
"1444250_at",0.138752631578947,6.57310256410256,1.61185721945395,0.114932709920222,0.468443076946206,-5.10832719708827
"1416042_s_at",0.38878947368421,8.15458974358974,1.61153576760089,0.11500288651739,0.468665321582436,-5.10881011003228
"1448234_at",-0.172447368421051,11.9005128205128,-1.61143359931809,0.1150251983427,0.468692471451092,-5.10896357850499
"1419719_at",0.186644736842105,7.87782051282051,1.611212983002,0.115073389273032,0.468793314417588,-5.10929494052302
"1416086_at",-0.0815736842105263,8.51464102564103,-1.61117699007829,0.115081253050122,0.468793314417588,-5.10934899753397
"1432090_at",-0.213815789473684,6.72166666666667,-1.61094065384227,0.115132898974802,0.468939914510588,-5.10970391973584
"1430273_at",-0.103802631578947,6.82882051282051,-1.61076381160489,0.11517155621243,0.469033578597509,-5.10996946601579
"1452746_at",0.157515789473684,7.51246153846154,1.61049707527686,0.115229884103505,0.469187108944724,-5.11036994909377
"1426993_at",-0.129792105263158,6.54928205128205,-1.61043091469987,0.115244355332456,0.469187108944724,-5.11046927489816
"1443642_at",0.113071052631578,6.5605641025641,1.61037651917619,0.115256254315881,0.469187108944724,-5.11055093534901
"1428457_at",0.150521052631579,7.00976923076923,1.61013486300412,0.115309128564202,0.469335047879602,-5.11091368887281
"1433360_at",0.0992000000000001,6.66987179487179,1.61001159513183,0.115336107138269,0.469335047879602,-5.11109870972153
"1448531_at",0.23855,8.29933333333333,1.60999559611826,0.115339609081902,0.469335047879602,-5.11112272278518
"1439949_at",0.131315789473684,7.30802564102564,1.60991155798577,0.115358005191643,0.469346134694271,-5.11124885295324
"1439228_at",-0.0912263157894742,6.43274358974359,-1.60962007710308,0.115421829482682,0.469484029797177,-5.11168628280735
"1420363_at",-0.189913157894737,8.2918717948718,-1.60961359163602,0.115423249904725,0.469484029797177,-5.11169601486102
"1429253_at",0.264713157894737,8.97548717948718,1.60942452132195,0.115464665629483,0.469485383493577,-5.11197971760789
"1423827_s_at",0.0802105263157892,6.40792307692308,1.60938012484942,0.115474392405246,0.469485383493577,-5.11204633093846
"1439293_at",-0.169047368421053,6.78125641025641,-1.60926303771107,0.115500048109367,0.469485383493577,-5.11222200305918
"1456329_at",-0.389492105263158,8.44010256410256,-1.60922677545891,0.115507994704544,0.469485383493577,-5.11227640699912
"1434328_at",-0.318113157894737,8.99112820512821,-1.60915555599993,0.115523603203143,0.469485383493577,-5.11238325381417
"1444306_at",0.312857894736842,8.31228205128205,1.60913326381527,0.115528489125216,0.469485383493577,-5.11241669675964
"1448300_at",-0.11915,7.13789743589744,-1.60910149397152,0.115535452618515,0.469485383493577,-5.11246435747924
"1420127_s_at",-0.281428947368421,8.80425641025641,-1.6090397270956,0.11554899201079,0.469485383493577,-5.1125570170164
"1448685_at",-0.205034210526315,7.50853846153846,-1.6088770715986,0.115584652536431,0.469563163497312,-5.11280100968674
"1439783_at",0.134023684210526,8.29525641025641,1.60880939478553,0.115599492619643,0.469563163497312,-5.11290252248043
"1455005_s_at",0.142871052631579,8.03384615384615,1.60865622891263,0.115633084374657,0.469635915912205,-5.11313225202555
"1455722_at",-0.352628947368422,10.9517435897436,-1.60823005117442,0.115726593975076,0.469951967858924,-5.11377136448556
"1436151_x_at",-0.313334210526316,6.587,-1.60796731200847,0.115784273516851,0.470101654999728,-5.11416530448729
"1434787_at",0.195476315789474,8.37371794871795,1.60791915426114,0.115794848206384,0.470101654999728,-5.11423750408063
"1443983_at",0.199086842105263,7.33235897435897,1.60767120780963,0.115849305851851,0.470258994437123,-5.1146092032131
"1423949_at",-0.211123684210527,8.69720512820513,-1.60752321980919,0.11588181911035,0.470282050106156,-5.1148310297147
"1434493_at",0.376826315789474,8.55771794871795,1.60750241215167,0.115886391191139,0.470282050106156,-5.11486221790661
"1435725_x_at",-0.239815789473684,11.1833333333333,-1.60735897175742,0.115917913451771,0.470346238987546,-5.11507720831832
"1429284_at",0.14132894736842,6.65289743589744,1.60696748842893,0.116003980885718,0.470631701916333,-5.11566388354396
"1455708_at",-0.175521052631579,6.63741025641026,-1.60659507617603,0.116085903935043,0.470900275897412,-5.11622186304318
"1420076_at",-0.195781578947368,9.50623076923077,-1.60629314986531,0.116152356163364,0.470944848740869,-5.11667415159774
"1429642_at",0.156736842105263,6.19364102564103,1.60622673430845,0.116166978004976,0.470944848740869,-5.11677363278125
"1429491_s_at",0.269081578947369,10.480358974359,1.60620671950951,0.116171384695032,0.470944848740869,-5.11680361143634
"1438269_at",-0.147884210526316,8.41684615384615,-1.60620556098823,0.116171639772677,0.470944848740869,-5.11680534668785
"1431823_at",0.0930289473684209,6.93212820512821,1.60606716058709,0.116202115395094,0.470944848740869,-5.11701263712751
"1455622_at",0.109992105263158,7.0915641025641,1.60597814358818,0.116221720290412,0.470944848740869,-5.11714595488549
"1441418_at",-0.129328947368421,6.44125641025641,-1.60597634995804,0.11622211534304,0.470944848740869,-5.1171486410785
"1445161_at",0.303897368421053,9.56789743589744,1.60594603225926,0.116228793076428,0.470944848740869,-5.1171940453552
"1431413_at",-0.116126315789474,6.49497435897436,-1.60590234537989,0.116238416037013,0.470944848740869,-5.11725947021584
"1416065_a_at",0.147105263157895,11.9833333333333,1.60576530443853,0.116268606424072,0.47100344836934,-5.11746469072386
"1458898_at",-0.138257894736843,6.73325641025641,-1.60561966475373,0.116300698141377,0.471069733383298,-5.11768277117985
"1444029_at",-0.144226315789474,7.1415641025641,-1.60549624283099,0.116327899828244,0.471116196342946,-5.11786756928814
"1417608_a_at",-0.565628947368422,10.1445128205128,-1.60530592777669,0.1163698546577,0.471222387390948,-5.11815250131587
"1451141_at",0.197794736842105,6.28353846153846,1.60514615320955,0.116405086385528,0.471301329209163,-5.11839168656064
"1445521_at",-0.127852631578947,6.45248717948718,-1.60502312803849,0.116432220469086,0.471347468346667,-5.11857584315443
"1448657_a_at",-0.602921052631579,8.47123076923077,-1.60490027317248,0.116459322138128,0.471393463807921,-5.11875973250621
"1436728_s_at",0.113513157894737,7.71194871794872,1.60474097597541,0.116494470611481,0.471472013559896,-5.11899815047514
"1425715_at",-0.1248,6.77,-1.60463335181769,0.116518222472221,0.471504424377861,-5.11915921839269
"1455484_at",0.155913157894737,6.99869230769231,1.60443718931772,0.116561524253363,0.471561791988668,-5.11945276653041
"1447756_x_at",-0.29912105263158,7.94702564102564,-1.604426473223,0.116563890149658,0.471561791988668,-5.11946880176843
"1420000_s_at",-0.244886842105263,9.16015384615385,-1.6042971345865,0.11659244858519,0.471613620026724,-5.11966233278359
"1444039_at",-0.14813947368421,8.12182051282051,-1.60402996235898,0.116651459238658,0.471771390642316,-5.12006206273411
"1448665_at",0.307144736842105,10.4356153846154,1.60394447932296,0.116670345122136,0.471771390642316,-5.12018994595973
"1450536_s_at",-0.0956421052631579,6.23479487179487,-1.60390662033308,0.116678710156854,0.471771390642316,-5.12024658137222
"1437680_x_at",-0.0923315789473685,7.50628205128205,-1.60329301774494,0.116814355327978,0.47222151179009,-5.12116434134325
"1436906_at",-0.0782947368421055,6.68774358974359,-1.60326040070997,0.11682156936301,0.47222151179009,-5.12121311776015
"1445263_at",-0.412126315789473,7.63417948717949,-1.6030907541246,0.116859096608235,0.47227557403933,-5.12146679796772
"1458440_at",-0.10968947368421,6.28753846153846,-1.60305737129496,0.116866482326805,0.47227557403933,-5.12151671405812
"1439044_at",0.386631578947368,8.71964102564102,1.60293673654407,0.116893175097683,0.472319711413993,-5.1216970870902
"1429962_at",0.0783526315789475,6.2701282051282,1.60285475088083,0.116911318847316,0.472329298281165,-5.12181966524743
"1424029_at",0.421610526315789,9.842,1.6025680761117,0.116974779150327,0.47252193967806,-5.12224823446297
"1453935_a_at",-0.225615789473684,7.73661538461538,-1.60225552458381,0.117043999704272,0.472737517728711,-5.1227154121872
"1416537_at",0.106657894736842,6.86253846153846,1.60218458224518,0.117059715899567,0.472737517728711,-5.12282144018345
"1448253_at",0.264342105263158,8.43071794871795,1.60200027678259,0.117100554008859,0.472758746896793,-5.123096877645
"1425824_a_at",0.113092105263158,8.74915384615385,1.60193564755845,0.117114877198556,0.472758746896793,-5.12319345698529
"1425023_at",0.184847368421053,7.83884615384615,1.60191103568488,0.117120332080644,0.472758746896793,-5.12323023509371
"1444185_at",-0.165113157894737,6.33358974358974,-1.60187592369442,0.11712811452717,0.472758746896793,-5.12328270292129
"1451974_at",0.235107894736842,8.67841025641026,1.60174495124528,0.1171571478184,0.472812211294067,-5.12347840610548
"1420389_at",-0.167494736842105,6.572,-1.60145274987686,0.117221942638591,0.472982112130856,-5.12391497221047
"1426803_at",0.354034210526316,9.3658717948718,1.60141266768524,0.117230833027725,0.472982112130856,-5.1239748519393
"1430535_at",0.329994736842106,9.71333333333333,1.6012749927335,0.117261374063672,0.47304160719732,-5.12418051780431
"1455162_at",-0.0885789473684214,6.11215384615385,-1.60106133946745,0.117308782540055,0.473169121655504,-5.12449965332782
"1424025_at",0.125984210526316,7.30092307692308,1.60043540182246,0.11744776455543,0.473443129083803,-5.12543440677814
"1423377_at",0.143052631578948,6.70830769230769,1.60041562335483,0.117452158314915,0.473443129083803,-5.12546393804097
"1437812_x_at",-0.182281578947368,9.36315384615385,-1.60039359627996,0.117457051757052,0.473443129083803,-5.12549682632721
"1456733_x_at",0.454315789473684,6.14066666666667,1.600356545988,0.11746528306851,0.473443129083803,-5.12555214465442
"1427314_at",-0.448139473684211,7.14497435897436,-1.60034142741405,0.117468642035121,0.473443129083803,-5.12557471727804
"1437241_at",-0.156873684210526,7.52202564102564,-1.60032827274978,0.117471564734106,0.473443129083803,-5.12559435755577
"1448078_at",0.172984210526316,8.06602564102564,1.59988475861049,0.117570139239832,0.473627758792017,-5.12625645378696
"1441745_at",-0.185357894736842,6.76910256410256,-1.59987634272402,0.117572010388131,0.473627758792017,-5.12626901581787
"1420614_at",-0.249231578947368,9.76282051282051,-1.59980078342261,0.117588810971804,0.473627758792017,-5.12638179734021
"1421576_at",-0.150463157894737,7.06910256410256,-1.59978775226831,0.117591708642048,0.473627758792017,-5.12640124746474
"1433200_at",-0.210389473684211,6.38489743589744,-1.59976644041495,0.117596447773797,0.473627758792017,-5.1264330569499
"1451105_at",0.175236842105263,7.76712820512821,1.59968480285864,0.117614603014038,0.473637185110585,-5.1265549034872
"1446516_at",0.186431578947368,6.82697435897436,1.59941384773122,0.117674876641295,0.473816197973938,-5.12695927326987
"1445961_at",-0.234984210526316,8.86417948717949,-1.599156601354,0.117732124057864,0.473982979353271,-5.12734312884016
"1453013_at",0.140018421052632,7.9024358974359,1.59903640142071,0.11775888103714,0.474026979594261,-5.12752246917021
"1417040_a_at",-0.105386842105263,8.19469230769231,-1.59883348136056,0.117804063082916,0.474145126363425,-5.12782520256234
"1458870_x_at",-0.142618421052632,7.91123076923077,-1.59855482032554,0.117866132573406,0.474331201886717,-5.12824087799736
"1443697_at",0.158678947368421,9.22479487179487,1.59844875322784,0.117889765159195,0.474362565733272,-5.12839908039862
"1459862_at",-0.541328947368421,6.86997435897436,-1.59829429160696,0.117924187328783,0.474437330240426,-5.12862944831979
"1423423_at",-0.34515,8.216,-1.5981260338245,0.11796169332354,0.474511309457551,-5.1288803700125
"1460307_at",-0.121778947368421,6.8531282051282,-1.59805006565275,0.117978630415011,0.474511309457551,-5.12899365325822
"1426271_at",0.237365789473684,7.53241025641026,1.59795018018829,0.118000902876999,0.474511309457551,-5.12914259464431
"1426138_a_at",0.122668421052632,8.38053846153846,1.59792754202121,0.118005951211721,0.474511309457551,-5.12917634977458
"1449760_at",-0.115602631578948,8.14676923076923,-1.59775250861053,0.118044989781555,0.474604564232485,-5.12943732301285
"1425299_s_at",-0.34005,9.54161538461539,-1.59750734146521,0.118099688308691,0.474760747000939,-5.12980282295297
"1452879_at",0.461434210526316,9.25994871794872,1.59727973526206,0.118150487339013,0.47489148032731,-5.13014209875979
"1421442_at",-0.119397368421052,6.49371794871795,-1.59716216069083,0.11817673557078,0.47489148032731,-5.13031734194225
"1423859_a_at",-0.514265789473684,7.25858974358974,-1.59714852929309,0.118179779053706,0.47489148032731,-5.13033765861127
"1428305_at",0.17758947368421,8.18728205128205,1.5968664912537,0.118242764025146,0.475069959971572,-5.13075798302577
"1445677_x_at",-0.125305263157895,8.11284615384615,-1.59678344455311,0.118261315292115,0.475069959971572,-5.13088173606142
"1427236_a_at",0.298352631578947,8.85294871794872,1.59673659056105,0.118271782748941,0.475069959971572,-5.13095155361319
"1436315_at",0.258363157894737,10.1432307692308,1.59652685422865,0.118318648323358,0.475194474807061,-5.1312640616143
"1430324_x_at",-0.527994736842105,9.71512820512821,-1.59621166000316,0.118389106893407,0.475277331355087,-5.13173363473272
"1418343_at",0.101928947368421,7.95569230769231,1.59618469966931,0.118395135196525,0.475277331355087,-5.13177379619319
"1436118_at",-0.148652631578947,8.68482051282051,-1.5961667437395,0.118399150262736,0.475277331355087,-5.13180054391401
"1423986_a_at",-0.118834210526317,6.39374358974359,-1.59613182859514,0.118406957840295,0.475277331355087,-5.13185255386308
"1453169_a_at",0.132813157894736,7.93084615384615,1.59607965012708,0.118418626550858,0.475277331355087,-5.13193027757587
"1443040_x_at",-0.142013157894737,6.3644358974359,-1.59592814206887,0.118452513719088,0.475294909012484,-5.13215594750223
"1432189_a_at",-0.160836842105263,6.96725641025641,-1.59591816094884,0.118454746431239,0.475294909012484,-5.1321708136347
"1418784_at",0.132747368421053,6.91312820512821,1.59569102072248,0.118505565496236,0.475383732229786,-5.1325091000275
"1455846_at",-0.150186842105263,6.28371794871795,-1.59567732843629,0.118508629497732,0.475383732229786,-5.13252949099126
"1457561_at",-0.163465789473684,7.13848717948718,-1.59549824794871,0.118548709304429,0.475480821609527,-5.13279616892782
"1416660_at",-0.0792289473684211,7.78394871794872,-1.59530401225696,0.118592193454262,0.475591537461394,-5.13308538563208
"1442791_x_at",-0.227957894736842,7.62025641025641,-1.59522181511586,0.118610599093764,0.475601664514544,-5.13320776779007
"1451686_x_at",-0.0827710526315795,6.71597435897436,-1.59498371763501,0.118663927165773,0.475751801163018,-5.13356223659509
"1426897_at",-0.0972973684210531,7.23205128205128,-1.59460810769755,0.118748094374666,0.476025522477162,-5.1341213335639
"1446686_at",0.098355263157895,6.61033333333333,1.5945243449122,0.118766870682996,0.476037073084187,-5.13424599909848
"1439270_x_at",-0.178736842105263,11.5230769230769,-1.59430413854616,0.118816243779389,0.476171241127919,-5.13457370851107
"1420502_at",0.266092105263158,8.84261538461539,1.59410689233722,0.118860483094566,0.476284801739249,-5.13486721514573
"1436217_at",0.263221052631578,6.3165641025641,1.59393450953719,0.118899156902242,0.476376033453545,-5.1351236984488
"1434384_at",-0.23291052631579,10.0337692307692,-1.59370922855578,0.118949713767751,0.476493325502153,-5.13545885078782
"1429315_at",0.229302631578947,6.55653846153846,1.59366227895691,0.11896025225482,0.476493325502153,-5.13552869286213
"1456914_at",0.535944736842105,8.60194871794872,1.59306737380659,0.119093852762908,0.476947382215798,-5.13641351580024
"1455187_at",0.113157894736842,8.85787179487179,1.5929790053591,0.11911370846985,0.476947382215798,-5.13654492455712
"1440925_at",0.158039473684211,6.60225641025641,1.59294483507594,0.119121386990356,0.476947382215798,-5.13659573594174
"1437746_at",0.0941184210526314,6.34489743589744,1.592566624505,0.11920640287385,0.477191437972338,-5.13715807322101
"1443524_x_at",-0.240878947368422,9.42805128205128,-1.59247439791502,0.119227141468394,0.477191437972338,-5.13729518134304
"1446952_at",-0.126242105263157,7.32510256410256,-1.59243901536124,0.119235098569285,0.477191437972338,-5.13734778076424
"1441181_at",0.0778315789473686,6.35928205128205,1.59237475847165,0.119249550257647,0.477191437972338,-5.13744330192425
"1443526_at",0.112694736842105,7.61189743589744,1.59223896673988,0.119280095168914,0.477191437972338,-5.13764515218725
"1454602_s_at",0.305468421052632,10.3802820512821,1.59212449638193,0.119305849006852,0.477191437972338,-5.13781529716601
"1456827_at",-0.162589473684211,7.15541025641026,-1.59211281347129,0.119308477712745,0.477191437972338,-5.13783266165788
"1457161_at",0.098418421052631,6.77110256410256,1.5921068941929,0.119309809594206,0.477191437972338,-5.13784145953085
"1430744_at",-0.110505263157895,6.6974358974359,-1.59177147773658,0.119385300542749,0.477345291378182,-5.13833994500111
"1450832_at",-0.0942921052631583,8.29148717948718,-1.5917263352023,0.119395463572756,0.477345291378182,-5.13840702740207
"1458806_at",-0.143976315789474,6.35469230769231,-1.5916678766412,0.119408625512504,0.477345291378182,-5.13849389511782
"1426696_at",-0.126318421052631,8.54758974358974,-1.59165275109556,0.119412031219918,0.477345291378182,-5.13851637078209
"1458009_at",-0.190184210526316,6.28515384615385,-1.59141803274224,0.119464891145015,0.477464820654238,-5.13886512436126
"1455731_at",-0.145484210526316,7.47307692307692,-1.59137154795578,0.119475362044178,0.477464820654238,-5.13893418790365
"1452517_at",-0.165468421052632,6.90651282051282,-1.5913023690913,0.119490946264589,0.477464820654238,-5.13903696530019
"1449324_at",0.343457894736842,9.51797435897436,1.5912368707457,0.119505702882372,0.477464820654238,-5.13913427102967
"1420001_at",-0.133692105263157,7.41928205128205,-1.59113703342194,0.119528198839785,0.477491000007032,-5.13928258472168
"1428782_a_at",-0.131623684210527,8.52497435897436,-1.59103640024218,0.119550877609621,0.477517902578091,-5.13943207244966
"1436363_a_at",0.18695,6.9238717948718,1.59072307677169,0.119621510836192,0.477736315246449,-5.13989745251091
"1445155_at",-0.144271052631579,6.3504358974359,-1.59056403794385,0.119657376305985,0.477815835065058,-5.14013364251569
"1426278_at",-0.0961131578947369,7.46497435897436,-1.59017529871599,0.119745079225434,0.477961776359425,-5.14071087556355
"1457706_at",-0.331636842105263,9.38766666666667,-1.59014318315747,0.119752327109127,0.477961776359425,-5.14075855794571
"1416511_a_at",0.523397368421052,7.85746153846154,1.59009475023779,0.119763258192104,0.477961776359425,-5.14083046532765
"1435782_at",-0.0867710526315792,8.54592307692308,-1.59009469848042,0.119763269873934,0.477961776359425,-5.14083054216975
"1429470_at",0.170378947368421,7.67579487179487,1.59004840121332,0.119773719709422,0.477961776359425,-5.14089927699516
"1451540_at",0.122757894736842,7.97079487179487,1.58994053007382,0.119798070365346,0.4779952583762,-5.14105942011869
"1416612_at",0.411286842105263,6.88417948717949,1.58982623435293,0.119823875687863,0.477995504310759,-5.14122909064644
"1447059_at",-0.507918421052632,11.0348974358974,-1.58979887867803,0.119830052634986,0.477995504310759,-5.14126969820875
"1455331_at",0.428223684210526,7.59812820512821,1.58933392454113,0.119935079489086,0.478298271303046,-5.14195979605102
"1433666_s_at",0.289471052631579,8.71902564102564,1.58932146480498,0.11993789500437,0.478298271303046,-5.14197828670366
"1427951_s_at",0.0996315789473679,7.11546153846154,1.58903302440986,0.120003088641254,0.478494541567956,-5.1424063060943
"1455024_at",-0.260326315789476,10.2660256410256,-1.5889521170089,0.120021380599947,0.478503770978144,-5.14252635311305
"1418593_at",0.112631578947369,7.9191282051282,1.58855279356381,0.120111694889467,0.47880009985953,-5.14311877407194
"1439484_at",0.28965,7.71653846153846,1.58834162844686,0.120159476063244,0.478873175003147,-5.14343199779077
"1437502_x_at",0.910805263157893,11.0129743589744,1.58826244377337,0.12017739747804,0.478873175003147,-5.14354944394547
"1450594_at",-0.141763157894737,7.1875641025641,-1.58825980219166,0.120177995369583,0.478873175003147,-5.14355336183255
"1450165_at",-0.118807894736842,6.52223076923077,-1.58817169650565,0.120197938460365,0.478888926293666,-5.14368403334791
"1449190_a_at",-0.0955684210526318,8.69135897435897,-1.58748222420697,0.120354096308426,0.479438736909638,-5.14470638571805
"1438501_at",-0.127847368421052,7.84438461538462,-1.58742107323819,0.120367954283067,0.479438736909638,-5.1447970418384
"1452096_s_at",0.162839473684211,8.74671794871795,1.58697590951272,0.120468875950712,0.479776910352109,-5.14545690340412
"1440636_at",-0.114736842105263,6.48289743589744,-1.58663233214747,0.120546814300603,0.4800214664237,-5.14596607362056
"1436314_at",-0.1593,8.77230769230769,-1.58656007156471,0.120563211369957,0.4800214664237,-5.14607314909583
"1446681_at",-0.132555263157895,6.63012820512821,-1.58649329215283,0.120578366286203,0.4800214664237,-5.14617209878989
"1457442_at",0.0944973684210526,7.41451282051282,1.5862692610065,0.120629219210111,0.480160085875016,-5.14650402791843
"1444874_at",-0.11356052631579,7.02097435897436,-1.5860520999969,0.120678529309852,0.480292528146281,-5.14682573888096
"1418854_at",0.205428947368421,8.84476923076923,1.58570720966398,0.120756876181506,0.480515001427996,-5.14733659376804
"1436316_at",0.35135,8.09517948717949,1.58566478270934,0.120766516937077,0.480515001427996,-5.14739943025301
"1424113_at",0.0898368421052629,6.18433333333333,1.58516742981805,0.120879577991761,0.480900967225722,-5.14813592531966
"1454350_at",0.473197368421053,7.43571794871795,1.58509154868279,0.120896835275517,0.48090574042588,-5.14824827456381
"1452649_at",0.383868421052631,11.2324871794872,1.58499326467225,0.120919190512864,0.480930788402361,-5.14839378638628
"1434842_s_at",0.299265789473684,10.6771538461538,1.58478475991952,0.120966627180518,0.481055572623733,-5.14870245644647
"1425380_at",0.0787894736842107,6.68661538461538,1.58446918931562,0.121038451022691,0.481204918511785,-5.14916955885585
"1424651_at",-0.0750052631578943,7.40164102564103,-1.58440909142574,0.121052133222776,0.481204918511785,-5.14925850551407
"1439656_at",0.198121052631579,7.20217948717949,1.58440798883761,0.121052384255494,0.481204918511785,-5.14926013734954
"1459058_at",-0.16055,6.17866666666667,-1.58415330366702,0.121110381254265,0.481297531973913,-5.14963704587774
"1426814_at",0.220405263157894,9.43792307692308,1.58413621980992,0.121114272403884,0.481297531973913,-5.14966232637207
"1442114_at",0.160218421052632,6.28679487179487,1.58408642504162,0.121125614619456,0.481297531973913,-5.14973601073051
"1443115_at",-0.238052631578948,8.32997435897436,-1.58401097573441,0.121142802050766,0.481297531973913,-5.14984765380492
"1442308_at",-0.109010526315789,7.03430769230769,-1.58395289152182,0.12115603504462,0.481297531973913,-5.14993359840212
"1430578_at",-0.130194736842105,6.27612820512821,-1.58369814232804,0.121214086961747,0.481421262491594,-5.15031050667644
"1453727_at",0.108889473684211,6.25505128205128,1.58356630589666,0.121244138546109,0.481421262491594,-5.15050554133577
"1452797_at",0.211368421052631,7.55702564102564,1.58355365754835,0.121247022004288,0.481421262491594,-5.15052425215461
"1426766_at",0.326773684210526,8.03310256410256,1.58352748628878,0.121252988472568,0.481421262491594,-5.15056296712513
"1460003_at",0.207923684210526,7.37315384615385,1.5834635962718,0.121267554984693,0.481421262491594,-5.15065747684536
"1458692_at",-0.0908131578947371,6.60369230769231,-1.58332758331252,0.121298569795524,0.481480565514399,-5.15085866375294
"1426605_at",0.146063157894737,7.10664102564103,1.58314638869455,0.121339897311204,0.481504442354283,-5.15112665866844
"1452468_s_at",-0.136647368421052,6.93587179487179,-1.58313426301719,0.121342663387128,0.481504442354283,-5.1511445921251
"1454400_at",-0.288326315789474,7.18266666666667,-1.58308975230652,0.121352817486064,0.481504442354283,-5.15121042089088
"1417050_at",0.0703500000000006,6.92707692307692,1.58300726824964,0.121371636157955,0.481515317432056,-5.15133240574612
"1432351_at",-0.172242105263158,6.94651282051282,-1.58291183889596,0.121393411245522,0.481537917005581,-5.15147352831511
"1443668_x_at",-0.189286842105263,6.46766666666667,-1.5828078254636,0.121417148662492,0.481550533100817,-5.15162733666599
"1441668_at",0.196865789473684,6.62064102564103,1.58270948789632,0.121439594228118,0.481550533100817,-5.15177274375915
"1442878_at",-0.156615789473685,7.596,-1.5826462391047,0.121454032555212,0.481550533100817,-5.15186626255678
"1448242_at",-0.115015789473684,7.92933333333333,-1.58261612352742,0.121460907778008,0.481550533100817,-5.15191078988485
"1450837_at",-0.171718421052632,6.66730769230769,-1.58219925888021,0.121556108176936,0.481864180515031,-5.1525270679296
"1428529_at",-0.239410526315789,9.9494358974359,-1.58210727527037,0.12157712285494,0.48187137869718,-5.15266303408191
"1448175_at",-0.0766973684210531,7.20461538461538,-1.58205046410781,0.121590103469718,0.48187137869718,-5.15274700639491
"1456259_at",-0.112021052631579,6.51497435897436,-1.58176364753417,0.121655654521394,0.481951628117915,-5.15317090822884
"1429490_at",0.418478947368421,8.82302564102564,1.5817296211561,0.121663433049352,0.481951628117915,-5.15322119319101
"1423395_at",-0.223539473684211,9.13015384615385,-1.58171318389551,0.12166719079905,0.481951628117915,-5.1532454842118
"1450258_a_at",0.123147368421053,6.52320512820513,1.58157585296932,0.121698589934314,0.481951628117915,-5.15344842350794
"1456615_a_at",0.376247368421053,9.237,1.58154269118662,0.121706172980026,0.481951628117915,-5.15349742565724
"1419747_at",-0.14355,6.81738461538462,-1.58153528906466,0.121707865662413,0.481951628117915,-5.15350836342276
"1419439_at",-0.148455263157895,8.13697435897436,-1.58146185301016,0.121724659708736,0.481951628117915,-5.15361687397363
